ip,port,round,start_time,end_time,response,country
94.28.187.220,502,3,2023/7/24 10:22:06,2023/7/24 10:22:09,java.net.SocketTimeoutException: connect timed out,China
158.170.16.52,502,3,2023/7/24 10:22:09,2023/7/24 10:22:09,ILLEGAL_FUNCTION: Exception Code = 1,China
81.115.108.35,502,3,2023/7/24 10:22:07,2023/7/24 10:22:09,"6 bytes expected, but 0 received.",China
88.8.161.255,502,3,2023/7/24 10:22:04,2023/7/24 10:22:09,java.net.SocketTimeoutException: Read timed out,China
110.88.238.139,502,3,2023/7/24 10:22:06,2023/7/24 10:22:09,java.net.SocketTimeoutException: connect timed out,China
1.41.146.142,502,3,2023/7/24 10:22:06,2023/7/24 10:22:09,java.net.SocketTimeoutException: connect timed out,China
158.132.191.221,502,3,2023/7/24 10:22:06,2023/7/24 10:22:09,java.net.SocketTimeoutException: connect timed out,China
82.89.208.152,502,3,2023/7/24 10:22:09,2023/7/24 10:22:09,ILLEGAL_FUNCTION: Exception Code = 1,China
162.13.186.220,503,3,2023/7/24 10:22:09,2023/7/24 10:22:10,ILLEGAL_FUNCTION: Exception Code = 1,China
193.155.72.248,502,3,2023/7/24 10:22:09,2023/7/24 10:22:10,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
1.41.127.237,502,3,2023/7/24 10:22:08,2023/7/24 10:22:10,java.net.SocketException: Connection reset,China
90.0.158.51,502,3,2023/7/24 10:22:08,2023/7/24 10:22:10,ILLEGAL_FUNCTION: Exception Code = 1,China
6.226.218.75,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
130.56.101.224,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
44.158.197.101,503,3,2023/7/24 10:22:03,2023/7/24 10:22:10,java.net.SocketTimeoutException: Read timed out,China
158.254.23.141,502,3,2023/7/24 10:22:09,2023/7/24 10:22:10,ILLEGAL_FUNCTION: Exception Code = 1,China
217.121.164.251,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
217.52.28.57,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
143.129.177.93,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
85.14.12.207,502,3,2023/7/24 10:22:04,2023/7/24 10:22:10,java.net.SocketTimeoutException: Read timed out,China
146.121.191.183,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
1.41.126.148,502,3,2023/7/24 10:22:09,2023/7/24 10:22:10,successful,China
110.116.255.61,503,3,2023/7/24 10:22:09,2023/7/24 10:22:10,java.net.SocketException: Connection reset,China
90.7.189.189,502,3,2023/7/24 10:22:10,2023/7/24 10:22:10,ILLEGAL_FUNCTION: Exception Code = 1,China
208.120.109.227,502,3,2023/7/24 10:22:07,2023/7/24 10:22:10,java.net.SocketTimeoutException: connect timed out,China
34.158.144.29,502,3,2023/7/24 10:22:06,2023/7/24 10:22:10,Does not matches the function code : 4,China
217.100.250.135,502,3,2023/7/24 10:22:09,2023/7/24 10:22:10,successful,China
217.173.229.100,502,3,2023/7/24 10:22:10,2023/7/24 10:22:10,ILLEGAL_FUNCTION: Exception Code = 1,China
164.154.144.214,502,3,2023/7/24 10:22:10,2023/7/24 10:22:11,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
90.7.62.80,502,3,2023/7/24 10:22:10,2023/7/24 10:22:11,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
216.37.236.22,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
1.52.216.60,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
158.242.200.216,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
140.3.66.157,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,Maximum PDU size is reached. : 56237,China
64.199.7.148,503,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
87.2.163.1,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
1.52.170.245,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
140.120.197.7,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
223.82.178.68,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
143.129.26.200,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
61.114.93.45,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
211.17.32.208,502,3,2023/7/24 10:22:06,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
158.147.113.26,502,3,2023/7/24 10:22:06,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
1.52.145.56,502,3,2023/7/24 10:22:05,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
90.7.62.84,502,3,2023/7/24 10:22:11,2023/7/24 10:22:11,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
137.229.63.128,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
217.158.242.1,502,3,2023/7/24 10:22:10,2023/7/24 10:22:11,ILLEGAL_FUNCTION: Exception Code = 1,China
152.89.78.139,502,3,2023/7/24 10:22:11,2023/7/24 10:22:11,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
193.163.82.3,502,3,2023/7/24 10:22:10,2023/7/24 10:22:11,successful,China
88.8.197.108,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
44.158.249.42,503,3,2023/7/24 10:22:06,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
209.174.151.229,502,3,2023/7/24 10:22:08,2023/7/24 10:22:11,java.net.SocketTimeoutException: connect timed out,China
96.222.56.47,502,3,2023/7/24 10:22:06,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
87.2.173.74,502,3,2023/7/24 10:22:06,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
172.66.152.97,502,3,2023/7/24 10:22:06,2023/7/24 10:22:11,java.net.SocketTimeoutException: Read timed out,China
90.7.62.85,502,3,2023/7/24 10:22:11,2023/7/24 10:22:12,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
61.137.73.221,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
1.41.63.43,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
158.139.228.107,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
209.174.151.120,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
158.144.143.238,502,3,2023/7/24 10:22:11,2023/7/24 10:22:12,ILLEGAL_FUNCTION: Exception Code = 1,China
1.41.127.225,502,3,2023/7/24 10:22:10,2023/7/24 10:22:12,Maximum PDU size is reached. : 16400,China
140.25.165.131,502,3,2023/7/24 10:22:08,2023/7/24 10:22:12,successful,China
92.73.140.138,502,3,2023/7/24 10:22:06,2023/7/24 10:22:12,java.net.SocketTimeoutException: Read timed out,China
110.185.123.105,502,3,2023/7/24 10:22:10,2023/7/24 10:22:12,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.169.74,502,3,2023/7/24 10:22:11,2023/7/24 10:22:12,ILLEGAL_FUNCTION: Exception Code = 1,China
208.126.169.217,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
72.130.98.96,502,3,2023/7/24 10:22:11,2023/7/24 10:22:12,ILLEGAL_FUNCTION: Exception Code = 1,China
158.232.139.181,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
217.201.163.28,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
126.34.226.30,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
88.8.154.212,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
90.201.219.103,502,3,2023/7/24 10:22:12,2023/7/24 10:22:12,successful,China
1.132.180.143,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
44.213.225.186,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
126.35.186.13,502,3,2023/7/24 10:22:12,2023/7/24 10:22:12,Does not matches the slave address : 0,China
94.28.11.235,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
158.254.220.158,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
110.38.206.216,502,3,2023/7/24 10:22:06,2023/7/24 10:22:12,java.net.SocketTimeoutException: Read timed out,China
81.190.145.149,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
158.144.180.219,502,3,2023/7/24 10:22:12,2023/7/24 10:22:12,ILLEGAL_FUNCTION: Exception Code = 1,China
126.35.248.59,502,3,2023/7/24 10:22:12,2023/7/24 10:22:12,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
1.41.147.178,502,3,2023/7/24 10:22:10,2023/7/24 10:22:12,successful,China
222.191.168.185,502,3,2023/7/24 10:22:07,2023/7/24 10:22:12,java.net.SocketTimeoutException: Read timed out,China
74.139.0.45,502,3,2023/7/24 10:22:12,2023/7/24 10:22:12,ILLEGAL_FUNCTION: Exception Code = 1,China
158.134.105.60,502,3,2023/7/24 10:22:09,2023/7/24 10:22:12,java.net.SocketTimeoutException: connect timed out,China
126.61.136.226,502,3,2023/7/24 10:22:12,2023/7/24 10:22:13,ILLEGAL_FUNCTION: Exception Code = 1,China
94.68.23.114,502,3,2023/7/24 10:22:06,2023/7/24 10:22:13,java.net.SocketTimeoutException: Read timed out,China
106.24.186.147,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,java.net.SocketTimeoutException: connect timed out,China
1.41.127.232,502,3,2023/7/24 10:22:12,2023/7/24 10:22:13,"6 bytes expected, but 0 received.",China
124.30.41.225,502,3,2023/7/24 10:22:13,2023/7/24 10:22:13,ILLEGAL_FUNCTION: Exception Code = 1,China
158.240.248.224,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,java.net.SocketTimeoutException: connect timed out,China
217.94.112.201,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,java.net.SocketTimeoutException: connect timed out,China
152.89.182.165,502,3,2023/7/24 10:22:11,2023/7/24 10:22:13,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
140.3.66.145,502,3,2023/7/24 10:22:11,2023/7/24 10:22:13,Maximum PDU size is reached. : 56237,China
143.129.177.88,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,java.net.SocketTimeoutException: connect timed out,China
94.28.187.181,502,3,2023/7/24 10:22:12,2023/7/24 10:22:13,ILLEGAL_FUNCTION: Exception Code = 1,China
87.2.191.51,502,3,2023/7/24 10:22:06,2023/7/24 10:22:13,java.net.SocketTimeoutException: Read timed out,China
158.144.150.79,502,3,2023/7/24 10:22:12,2023/7/24 10:22:13,ILLEGAL_FUNCTION: Exception Code = 1,China
146.35.185.184,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,java.net.SocketTimeoutException: connect timed out,China
110.38.207.195,502,3,2023/7/24 10:22:12,2023/7/24 10:22:13,successful,China
217.100.245.28,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
94.68.241.182,502,3,2023/7/24 10:22:13,2023/7/24 10:22:13,ILLEGAL_FUNCTION: Exception Code = 1,China
39.55.170.29,502,3,2023/7/24 10:22:10,2023/7/24 10:22:13,java.net.SocketTimeoutException: connect timed out,China
124.107.174.202,502,3,2023/7/24 10:22:13,2023/7/24 10:22:13,Does not matches the function code : 3,China
158.129.15.136,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
94.28.187.26,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
146.207.103.147,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
34.158.145.34,502,3,2023/7/24 10:22:10,2023/7/24 10:22:14,Does not matches the function code : 3,China
124.107.174.224,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,Does not matches the function code : 3,China
81.115.101.119,502,3,2023/7/24 10:22:08,2023/7/24 10:22:14,java.net.SocketTimeoutException: Read timed out,China
216.37.236.14,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
148.64.240.154,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
94.65.8.131,503,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
140.120.197.3,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
61.142.217.146,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
193.227.173.179,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
1.52.177.165,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
140.3.66.76,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
217.158.220.194,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
137.14.111.201,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
94.28.187.19,502,3,2023/7/24 10:22:14,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
124.107.174.228,502,3,2023/7/24 10:22:14,2023/7/24 10:22:14,Does not matches the function code : 3,China
110.38.205.14,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
211.17.96.217,502,3,2023/7/24 10:22:11,2023/7/24 10:22:14,java.net.SocketTimeoutException: connect timed out,China
208.123.10.247,502,3,2023/7/24 10:22:12,2023/7/24 10:22:14,java.net.ConnectException: Connection refused: connect,China
209.127.200.2,502,3,2023/7/24 10:22:12,2023/7/24 10:22:14,java.net.ConnectException: Connection refused: connect,China
94.75.157.14,502,3,2023/7/24 10:22:14,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
217.100.245.109,502,3,2023/7/24 10:22:13,2023/7/24 10:22:14,ILLEGAL_FUNCTION: Exception Code = 1,China
49.101.116.124,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
158.139.228.101,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
124.107.174.254,502,3,2023/7/24 10:22:14,2023/7/24 10:22:15,Does not matches the function code : 3,China
140.27.152.71,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
94.28.187.222,502,3,2023/7/24 10:22:14,2023/7/24 10:22:15,ILLEGAL_FUNCTION: Exception Code = 1,China
109.63.30.5,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
1.52.173.159,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
1.41.127.235,502,3,2023/7/24 10:22:13,2023/7/24 10:22:15,"6 bytes expected, but 0 received.",China
124.70.151.13,502,3,2023/7/24 10:22:15,2023/7/24 10:22:15,ILLEGAL_FUNCTION: Exception Code = 1,China
158.240.123.151,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
217.201.163.206,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
110.38.172.250,502,3,2023/7/24 10:22:14,2023/7/24 10:22:15,ILLEGAL_FUNCTION: Exception Code = 1,China
127.164.126.24,502,3,2023/7/24 10:22:15,2023/7/24 10:22:15,ILLEGAL_FUNCTION: Exception Code = 1,China
1.132.129.225,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
130.56.135.192,502,3,2023/7/24 10:22:10,2023/7/24 10:22:15,java.net.SocketTimeoutException: Read timed out,China
1.41.191.221,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,Does not matches the slave address : 0,China
1.52.170.211,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
158.232.32.62,503,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
140.3.66.72,502,3,2023/7/24 10:22:14,2023/7/24 10:22:15,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
81.189.39.154,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
44.158.198.99,503,3,2023/7/24 10:22:10,2023/7/24 10:22:15,java.net.SocketTimeoutException: Read timed out,China
1.41.125.244,502,3,2023/7/24 10:22:12,2023/7/24 10:22:15,java.net.SocketTimeoutException: connect timed out,China
94.27.193.151,502,3,2023/7/24 10:22:15,2023/7/24 10:22:15,successful,China
158.134.254.151,502,3,2023/7/24 10:22:12,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
85.14.161.243,502,3,2023/7/24 10:22:10,2023/7/24 10:22:16,java.net.SocketTimeoutException: Read timed out,China
111.205.18.94,502,3,2023/7/24 10:22:13,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
214.206.93.10,502,3,2023/7/24 10:22:13,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
158.240.248.228,502,3,2023/7/24 10:22:13,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
152.89.183.178,502,3,2023/7/24 10:22:13,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
88.8.161.254,502,3,2023/7/24 10:22:09,2023/7/24 10:22:16,java.net.SocketTimeoutException: Read timed out,China
143.129.177.95,502,3,2023/7/24 10:22:13,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
86.30.244.196,502,3,2023/7/24 10:22:11,2023/7/24 10:22:16,java.net.SocketTimeoutException: Read timed out,China
94.27.193.35,502,3,2023/7/24 10:22:15,2023/7/24 10:22:16,ILLEGAL_FUNCTION: Exception Code = 1,China
44.158.192.49,502,3,2023/7/24 10:22:15,2023/7/24 10:22:16,successful,China
34.211.19.18,502,3,2023/7/24 10:22:13,2023/7/24 10:22:16,java.net.SocketTimeoutException: connect timed out,China
23.104.149.59,502,3,2023/7/24 10:22:11,2023/7/24 10:22:16,java.net.SocketTimeoutException: Read timed out,China
1.41.119.76,502,3,2023/7/24 10:22:15,2023/7/24 10:22:16,ILLEGAL_FUNCTION: Exception Code = 1,China
222.191.168.216,502,3,2023/7/24 10:22:11,2023/7/24 10:22:16,java.net.SocketTimeoutException: Read timed out,China
85.0.97.54,502,3,2023/7/24 10:22:16,2023/7/24 10:22:16,ILLEGAL_FUNCTION: Exception Code = 1,China
158.147.173.252,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
192.175.234.107,502,3,2023/7/24 10:22:11,2023/7/24 10:22:17,java.net.SocketTimeoutException: Read timed out,China
110.38.237.223,503,3,2023/7/24 10:22:16,2023/7/24 10:22:17,ILLEGAL_FUNCTION: Exception Code = 1,China
172.66.152.100,502,3,2023/7/24 10:22:11,2023/7/24 10:22:17,java.net.SocketTimeoutException: Read timed out,China
44.158.192.31,502,3,2023/7/24 10:22:16,2023/7/24 10:22:17,successful,China
87.2.173.72,502,3,2023/7/24 10:22:11,2023/7/24 10:22:17,java.net.SocketTimeoutException: Read timed out,China
216.37.236.31,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
146.253.71.96,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
94.27.193.38,502,3,2023/7/24 10:22:16,2023/7/24 10:22:17,ILLEGAL_FUNCTION: Exception Code = 1,China
140.120.197.4,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
193.163.66.146,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
61.30.94.86,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
92.73.140.140,502,3,2023/7/24 10:22:12,2023/7/24 10:22:17,java.net.SocketTimeoutException: Read timed out,China
1.52.217.250,502,3,2023/7/24 10:22:11,2023/7/24 10:22:17,java.net.SocketTimeoutException: Read timed out,China
1.52.177.167,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
214.136.181.40,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
137.75.178.39,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
88.8.250.171,502,3,2023/7/24 10:22:16,2023/7/24 10:22:17,UNKNOWN_EXCEPTION: Exception Code = 256,China
1.41.119.71,502,3,2023/7/24 10:22:16,2023/7/24 10:22:17,"6 bytes expected, but 0 received.",China
209.174.151.126,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
16.232.207.14,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
44.158.192.196,502,3,2023/7/24 10:22:17,2023/7/24 10:22:17,successful,China
88.8.165.182,502,3,2023/7/24 10:22:11,2023/7/24 10:22:17,java.net.SocketTimeoutException: Read timed out,China
94.27.193.188,502,3,2023/7/24 10:22:17,2023/7/24 10:22:17,successful,China
209.127.200.5,502,3,2023/7/24 10:22:14,2023/7/24 10:22:17,java.net.SocketTimeoutException: connect timed out,China
1.132.189.170,502,3,2023/7/24 10:22:15,2023/7/24 10:22:17,ILLEGAL_FUNCTION: Exception Code = 1,China
44.158.249.11,503,3,2023/7/24 10:22:11,2023/7/24 10:22:18,java.net.SocketTimeoutException: Read timed out,China
49.116.88.49,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
158.139.228.103,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
222.191.168.124,502,3,2023/7/24 10:22:12,2023/7/24 10:22:18,java.net.SocketTimeoutException: Read timed out,China
96.222.58.196,502,3,2023/7/24 10:22:11,2023/7/24 10:22:18,java.net.SocketTimeoutException: Read timed out,China
217.100.246.73,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
88.8.154.219,502,3,2023/7/24 10:22:12,2023/7/24 10:22:18,java.net.SocketTimeoutException: Read timed out,China
221.221.60.52,502,3,2023/7/24 10:22:18,2023/7/24 10:22:18,Does not matches the function code : 3,China
140.25.165.120,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,Maximum PDU size is reached. : 21329,China
146.202.117.2,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
215.86.212.108,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
110.38.200.213,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
120.182.152.17,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
1.41.121.54,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,successful,China
16.202.179.139,502,3,2023/7/24 10:22:17,2023/7/24 10:22:18,java.net.SocketException: Connection reset,China
1.41.119.196,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
1.52.227.200,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
146.96.192.16,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
87.2.191.49,502,3,2023/7/24 10:22:13,2023/7/24 10:22:18,java.net.SocketTimeoutException: Read timed out,China
81.189.83.77,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,java.net.SocketTimeoutException: connect timed out,China
140.3.66.143,502,3,2023/7/24 10:22:15,2023/7/24 10:22:18,Maximum PDU size is reached. : 56237,China
110.39.215.219,502,3,2023/7/24 10:22:18,2023/7/24 10:22:18,successful,China
158.170.78.145,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
220.171.93.163,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.ConnectException: Connection refused: connect,China
94.27.193.186,502,3,2023/7/24 10:22:17,2023/7/24 10:22:19,successful,China
34.7.10.3,502,3,2023/7/24 10:22:18,2023/7/24 10:22:19,ILLEGAL_FUNCTION: Exception Code = 1,China
158.240.248.229,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
212.136.196.79,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
152.89.76.82,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
143.129.177.79,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
145.182.93.253,502,3,2023/7/24 10:22:18,2023/7/24 10:22:19,ILLEGAL_FUNCTION: Exception Code = 1,China
34.158.145.41,502,3,2023/7/24 10:22:14,2023/7/24 10:22:19,Does not matches the function code : 3,China
86.10.129.105,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
81.115.101.101,502,3,2023/7/24 10:22:14,2023/7/24 10:22:19,java.net.SocketTimeoutException: Read timed out,China
34.194.167.230,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
110.38.207.20,502,3,2023/7/24 10:22:18,2023/7/24 10:22:19,ILLEGAL_FUNCTION: Exception Code = 1,China
23.203.79.169,502,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
94.27.193.172,502,3,2023/7/24 10:22:19,2023/7/24 10:22:19,successful,China
86.195.190.16,503,3,2023/7/24 10:22:16,2023/7/24 10:22:19,java.net.SocketTimeoutException: connect timed out,China
158.147.173.251,502,3,2023/7/24 10:22:17,2023/7/24 10:22:20,java.net.SocketTimeoutException: connect timed out,China
